utbetalda|paid out 
ointresse|disinterest 
tvillingfödsel|twin birth,twin births 
fiskeripolitik|fisheries policy,bespoke 
chiffrera|encipher 
lantmäteribiträde|landsurveying assistant 
polispatrull|police patrol,police unit 
diplomatpass|dimplomatic passport 
folkrepublik|people&amp;#39;s republic 
leksakspistol|toy gun 
militärmusik|military music 
välmenande|well-intentioned; well-meaning 
lösskägg|false beard 
rasdiskriminerande|racial discrimination 
wienerschnitzel|Wiener schnitzel 
anpassad|adapted,tailor-made 
onödigt|unnecessary,unnesessary 
förblindas|dazzle 
torsdagar|Thursdays 
fobiska|phobic 
affärsresa|business trip 
personalkostnad|personnel costs,staff costs 
blixtschack|blitz chess 
utnyttjad|abjused 
saltgurka|pickled cucumber 
utvecklingsfond|development fund 
kustbevakningsenhet|coastguard 
rensning|wash out 
ansvarsfull|responsible 
pappersservett|paper napkin,napkin 
skruvkork|screwcork,screv cap 
skönhetssinne|sense of beaty 
julgransljus|christmas tree lights 
förmyndarskap|guardianship 
jaktaffär|Hunting Store,hunting shop 
sekularisera|secularise 
nätanslutning|net connection 
arbetsbänk|workbench 
semesterlägenhet|vacation rental,holiday apartment 
ljusstump|candle stump 
obebyggd|unpopulated 
idrottsinstruktör|sports instructor 
dispositionsrätt|disposition rights 
desinfektera|disinfect 
tillräknelighet|accountability 
varmköra|warm up 
bonderoman|farmer novel 
kvastskaft|broomstick 
glasskiosk|ice cream stand 
tjuvlyssning|eavesdropping 
utsläppsnivå|emission level 
ljusröd|light red 
fransk-tysk|franco-german 
utgången|due date,exit 
vuxenstuderande|adult students,adult student 
icke-social|non-social,antisocial 
kainsmärke|mark of Cain 
olovligt|unauthorised 
övningsskjutning|firing practice 
debutförfattare|debut author 
välavlönad|well-paid 
glaskolv|glass piston 
gasgenerator|gas generator 
potatissort|potato varieties 
radiosamtal|radio call 
könsorganen|genitals,sexual organ 
konformitet|conformity,truth 
fingernagel|finger nail,fingernail 
kugghjul|sprocket 
skrotbil|wreck,junk car 
storkornig|large grained 
djurvänliga|animal-friendly 
bronsfärgad|measels 
segelkanot|sail canoe 
kroppsvisitera|body search 
fiolbyggare|violin crafter 
nordsida|North side 
cyberrymden|cyberspace 
gasformiga|gaseous,form of gas 
äggkopp|eggcup 
dörrvakt|doorkeeper 
kopparfärgad|copper,copper toned 
ambitionsgrad|level of ambition 
förbrukare|consumer 
promaoistiska|pro-maoist,pro maoistic 
incheckningsdisken|the check-in desk,check-in-desk 
häcklande|mocking 
störande|disturbing 
tidsbegränsat|time limited 
onekligt|undeniable 
stickspår|side-track,Referat 
bergvägg|cliff 
utdela|distribute 
spöktimme|haunted hour,swig 
handlande|action,action  behaviour / 
flygaräss|ace pilot 
reservtrupper|back-up troups 
skogsblomma|wild flower 
oförenlighet|incompatability 
halmmadrass|straw mattress 
varan|the product 
rökpipa|smokingpipe,smoker&amp;#39;s pipe 
självmordsfrekvens|suicide rate 
skakig|Shaky 
tigerhaj|Tiger shark 
spionering|spying 
överskottsenergi|fraction 
medlemsregister|members registry 
eurosedlar|euroes 
författarinna|authoress 
snövit|snowwhite 
femhundratalet|the sixth century,sixteenth century 
säkerhetsavdelning|security department 
förstudie, genomförbarhetsstudie|feasibility study 
montevideo-konvention|montevideo-convention 
förrfjol|year before last 
undervisningsplanering|educational planning,education planning 
uppsamla|collecting,collect 
patenttid|patent time 
lågteknologisk|low-tech 
lokomotivförare|train driver,olost 
sexualrådgivning|sexual counceling 
hyllning|celebration 
ickeförnyelsebara|non recyceble 
chiffrering|ciphering 
kristendomsfientlig|Christianity hostility 
precist|exact 
planerad|planned 
oljekälla|oil well 
badboll|beach ball 
stridande|conflicting, combatant 
torrhosta|dry cough 
utegrill|outdoor grill,barbeque 
förorenande|polluting 
yrkesintroduktion|profession introduction 
ensamhushåll|one-person household 
rättegångskostnad|trial fee,legal costs 
europamästarinna|European champion 
krypteringsnyckel|decryption key 
alarmering|alarming 
konditionsprov|fitness test 
skoputsare|shoe-shiner 
överlevnadsmöjlighet|Survivability 
inventera|inventory,take inventory 
stekhet|sizzling hot,smoking hot 
bowla|exel,bowl 
födointag|food intake,nutrition intake 
schweizare|swiss 
furuskog|pine forest,pine forrest 
förlossningssmärta|labor pains 
kollektivåkning|public transport 
bindande|binding,admitted to 
väldokumenterad|well-documented,well-document 
elftedel|one eleventh,eleventh part 
skoterförare|scooter driver,moped riders 
livspartner|life companion 
introducering|introduction 
livmodercancer|uterus cancer,cancer of the uterus 
nerskärning|cut 
rörlighet|mobility 
ouppfyllbar|unachievable 
inrikespassagerare|domestic passengers 
odiplomatisk|undiplomatic 
energiavgift|energy tax 
extremism|extremism 
svängande|turning, swinging, oscillating, rotating 
rådfrågning|consultation 
favoritämne|favorite topic 
levnadssätt|lifestyle 
kampidrott|combat sports 
temperatursänkning|temperature drop 
flickcykel|girl&amp;#39;s bike 
folkmusik|country music,Folk Music 
röntgenfotografera|X-ray photography 
maratonmatch|marathon match 
nitritbakterie|nitrite bacterium 
namnändring|Change of name 
ljudsätta|set sound to 
förutbestämma|predestine,predict 
hjordar|hordes 
plastburk|plastic jar,plastic container 
jordisk|earthly,terrestrial 
solblekt|sun bleached,sunbleach 
amerikanskägt|american-owned 
risktagarna|the risk-tarers 
tatuerare|tattoo artist,tatto artist 
landremsa|strip of land 
självständighetsdag|Independence day,independance day 
mjölkproteiner|milk proteins 
valthorn|horn,french horn 
känslostämning|emotional state 
svampgift|mushroom toxin 
halvfullt|half-full 
sexighet|sexiness 
grundidé|basic idea 
barnpuder|baby powder 
alliansavtal|alliance agreement 
alltmedan|meanwhile, in the meantime 
sockerrörsfält|cane fields,sugarcane field 
revanschmatch|return match 
religionskunskap|religion 
uppstudsighet|insubordination 
uteslutningsmetod|process of elimination 
parapsykologisk|parapsychological 
årsresultat|annual results 
herrpyjamas|pyjamas for males 
fläskfärs|minced pork 
trosfrihet|religious freedom 
opponenter|opponents 
däråt|that way,in that direction 
klorid|chloride,menuett 
förvärvsarbetet|employment 
ytterplats|outer seat,outer place 
socialekonomisk|socio-economic,socioeconomist 
läsförmåga|readability,reading ability 
kopieringsapparat|photocopier 
narkotikahandlaren|drug dealer,The drugdealer 
årsavgift|annual fee,yearly dues 
kajennpeppar|cayenne pepper 
stillebenmålare|still life painters 
spermagivare|Spermadonator,sperm donor 
fiskeområde|Fishing area 
träskomakare|clog maker 
presentkort|giftcard 
sökande, på jakt efter|quest,chase 
trädgårdsskola|Horticultural school,gardening school 
alkoläsk|alcopops 
vapenstillestånd|ceasefire 
utbildningsminister|Education - minister,Minister of education 
hygienbestämmelser|hygiene regulations 
sandsäck|sandbag 
avlyfta|lift off 
fastighetsdeklaration|property declaration 
komedistil|comedy style 
ogenomförbar|impossible 
vapenhandel|arms deal 
håll tummarna|cross your fingers 
bowlingkägla|bowling pin 
tungviktare|heavyweighter,heavyweight 
laserkamera|laser camera,lazercamera 
frihetsälskande|freedom-loving 
utfärdare|Issuer 
budgetproposition|Budget proposition 
demagogisk|demagogical 
tjuvsäker|burglar proof 
frackskjorta|tuxedo shirts 
innersta|inner 
kassettvideo|cartridge video 
lönesystem|payroll system 
återuppväcka|revive 
luftfartssektor|airline sector, airline industry 
avtrubbad|desensitized 
astronomisk|astronomical 
svängdörrarna|revolving doors,revolving door 
samlingspunkt|meeting place,gatheringpoint 
rökpuff|puff of smoke,bloss 
utvecklingsprojekt|development project 
hångel|make out 
flerdimensionella|multidimensional,multi dimensional 
simpelt|easy,simple 
stationerad|stationed 
adoptivmor|adoptive mother 
honungsvatten|honey water 
antaglig|probable,presumable, presumably 
trecylindrig|three-cylindric 
östrogen|estrogen 
fortplantning|reproduction 
tvetydighet|ambiguity 
varietéartist|auditions 
föraktfullt|despiteful,contemptuous 
nertrappning|phasing out 
oparlamentariskt|nonparliamentary 
fredsstiftare|peace-makers 
röntgenapparat|X-ray machine,x-ray equipment 
näringsvärde|nutrition value 
badrumsdörren|bathroom Door,bathroomdoor 
miljöföroreningar|pollutants 
mellanöl|medium strength beer 
nyanserad|subtle 
kulturansvarig|cultural responsible 
impregneringsmetod|impregnation method 
pausmusik|intermission music 
agronomi|Agronomy 
underrubrik|sub title 
omedvetenhet|unawareness 
livsprincip|life principle 
värmeöverföring|heat transfer 
journalistförbund|journalists&amp;#39; union 
tåspetsdansös|toe dancer 
versalbokstav|uppcase letter 
peritonit|peritonit 
rubin|ruby,red gemstone 
lager, butik|warehouse 
inlämningsbevis|proof of submission 
dövblinda|deafblind 
ofärgat|colourless,color free 
husbyggare|housebuilders 
frystorkning|freeze drying 
hälsorisk|health hazard,health risk 
omkostnader|expenses,overhead 
förståndigt|wise,clever, wise 
stödkorsett|corset 
råhet|rawness,harshness 
osårbar|invulnerable 
kulturverksamhet|culture activity,cultural organisation 
hårdbevakad|strictly guarded 
byggplats|construction place 
kulturarbete|Cultural activities 
vilka|which ones 
oljeimport|oil import 
vägsträcka|stretch of road 
handvård|hand care,handcare 
mediabransch|media sector 
insulindos|insulin dose 
oförutsägbarhet|unpredictability,inpredictability 
krissituation|crisis situation,crisis 
jämrande|whimpering 
blomsterhandel|Florist,flower shop 
ingenjörsutbildning|engineering education 
finansieringskälla|financing source 
fototerapi|phototherapy 
representationskostnad|expenses 
chefredaktör|editor in chief,editor 
sjödugliga|seaworthy 
solljus|sunlight 
icke-officiellt|unofficial 
tobaksrökning|tobacco smoking,smoking tobbaco 
studsmatta|trampoline 
reviderat|revised 
heltal|integer 
resultatrapport|income statement 
fågelbord|bird table,bird feeder 
olönsam|unprofitable 
vagnslast|cargo 
kräkmedel|vomiting agent 
siffersinne|a feeling for numbers,good at numbers 
ovillighet|unwillingness 
marknadssegment|marketsegment,segment of the market 
glädjefylld|joyful,joyous 
rökfärgad|smoke colored,smoke coloured 
engelsktalande|englishspeaking,English speaking 
läkarhjälp|medical help 
konsthall|exhibition hall,art gallery 
pressklipp|media clippings 
minnesmynt|commemorative coin,memorial coin 
opartiskt|impartially 
cocktailglas|cocktail glass 
skrivkunnighet|literacy 
nattredaktör|night editor 
kapitalinkomst|capital income 
ligafotboll|league soccer 
databas|database 
felmarginal|error margin,margin of error 
gullhöna|golden hen,ladybug 
pånyttföda|regenerate 
skattesänkning|tax cuts 
våldsspiral|vicious circle,spiral of violence 
undanknuffad|pushed aside 
veckoslutet|weekend 
gruvfält|mining field,mining area 
jullov|Christmas break,Christmas holiday 
återfalla|relapse 
grillning|barbecuing 
blodutgjutelser|bloodletting 
femtioårsdagen|fiftieth birthday 
pistolkolv|pistol grip,pistol stock 
vinterrock|winter coat 
strandsnäcka|shell 
välunderhållen|well kept 
järnvägssektor|railways 
maskinkod|machine code 
räntehöjning|interest rate increase 
körhastighet|driving speed,drivespeed 
farligt|dangerous 
bajonettspets|bayonet tip 
lyxvilla|luxury villa 
pigmentering|pigmentation 
tvärsektion|cross section 
arbetsområde|work area 
gruvdrift|mining 
hundhår|god man,dog hair 
saltvattensfisk|salt water fish 
salivprov|saliva samples 
hundrakronorssedel|one hundred kronor note,one hundred kronor bill 
levnadsstandard|standard of living 
atomfartyg|Nuclear ships,nuclear ship 
papperstillverkning|paper manufacturing,paper manufacture 
rumänien|rumania 
småbil|small car 
socialiststat|socialist state 
blodtörst|blood lust 
daghemsbarn|daycare children 
lekpark|playground 
fiskfjäll|fish scales,fishscale 
konstsmide|stealth,artistic blacksmithing 
pälsmössa|fur cap 
störningsmoment|distraction 
miniatyrporträtt|minature portrait,Miniture portrait 
kroppskontakt|body contact 
utskottsskrivning|Billing Address 
anskaffbar|obtainable 
byxben|leg of trouser,trouser leg 
rutinkontroll|routine check,routine control 
svårgenomförbar|difficult to acheive 
lagstiftningsmakt|yellow striped 
skrynkelhärdighet|crease resisting 
telefonapparat|telephone 
peruanska|Peruvian 
vittnesförhör|witness statement 
gräddsås|cream sauce 
samhällsförbättring|society improvments,social improvments 
svartjobbare|under-the-table worker 
kakaoproducerande|cocoa-producing 
diamanthandlare|diamond merchant 
småbröder|younger brothers 
etiopien|Ethiopia 
handelsvara|goods,merchandise 
sidobelysning|side lamp 
kontrollsystem|control system 
maximering|maximization 
långbord|long table 
kyrkbesökare|church visitors 
krigsförbrytare|war criminal 
kategorierna|categories&amp;#39; 
arbetslöshetsersättning|unemployment benefit 
konstruktionsarbete|engineering 
fobier|phobias 
senare|later 
referenslitteratur|References,reference literature 
kriminalteknisk|forensic 
frisinnat|openminded,free-spirited 
brysselkål|brussel sprouts 
frispark|free kick,penalty kick 
koefficient|coefficient 
olycksbroder|Brother of bad luck 
kaffestuga|coffee house,cafe&amp;#39; 
halskedja|neck chain 
hårtofs|mop of hair,tuft of hair 
minoritetsspråk|minority-language 
demobilisera|demobilization 
kakaoböna|cocoa bean 
osäljbar|unsellable,unsaleable 
stereoanläggning|stereo system,Soundsystem 
oavvislig|problem 
bakfylla|hangover 
flyktingström|stream of refugees 
kaffeburk|coffee jar 
välborstad|well-brushed 
miljondel|millionth,nano 
bortskrämd|frightened away,scared off 
glasull|glass wool 
elproduktion|electricity generation,production of electricity 
förskepp|fagel 
brännvinsflaska|vodka bottle 
antiamerikansk|anti-american 
gränsskydd|border protection 
primater|primates,apes 
fettinnehåll|fat content 
paradmarsch|parade 
prydnadsföremål|decoration,decorative object 
bagateller|trifles,trivialities 
påträffar|stumble upon 
stå-upp-komikerna|Stand up comedians,the stand up comics 
ojämlikhet|inequality 
korttidsminne|short-term memory 
beväpnar|armed,arms 
bergssjuka|mountain sickness 
vattenorm|water snake 
rekonstruering|reconstruction 
ekocenter|ecology center 
yrkesvan|seasoned professional 
radioamatör|radio amateur 
dopningsmedel|stereoids 
litteraturkritik|literature criticism 
genealogi|genealogy 
utsedd|appointed 
doseringsbehov|dosage need 
jaktväska|hunting bag 
ekblad|oak leaf,oakleaf 
kapklinga|blades 
mättning|saturation 
topas|topaz 
denguefeber|dengue fever 
räknekunskaperna|the arithmetic skills 
karlakarl|he-man 
quiz|frågesport 
enhörning|unicorn 
domstolsväsende|judiciary 
våtdräkt|wet-suit 
borrkärna|drill core 
smörkniv|butter knife 
valnatt|Wake,election night 
urskiljbar|distinguishable 
kustområde|coastal area 
skådespeleri|acting 
cashewnöt|cashewnut,cashew nut 
sjukdomstecken|symptoms 
interaktivitet|interactivity 
utannonsering|advertising 
färdledare|guide 
havskappsegling|oceanrace 
detaljrikedom|very detailed 
slutstrid|final battle 
loppan|flee or lice,the flea 
oregelbundenhet|irregularity 
lovprisa|praise,extol 
mervärde|added value 
likvärd|equivalent 
rådsbord|Council table 
gräsrotsnivå|grassroot level,at grass-roots level 
isomeri|isomerism 
vilotid|resting time,rest 
lotterispel|Lottery games 
temperaturförändring|change of temperature,change in temperature 
centraliserad|centralized 
tolvslaget|midnight 
tungviktig|heavyweight 
symmetri|symmetri 
lammull|lambswool 
solur, solvisare|sundial 
föräldraledig|(on) parental-leave 
klippkant|cliff edge 
utpressare|blackmailer, extortionist 
tröstpris|honour,consolation prize 
familjefrågor|family-related,family related questions 
körriktningsvisare|turn indicator,blinkers 
hörapparaterna|hearing aids 
fackföreningsavgift|union fee 
irrelevant|non related,irrelevant 
utlandstjänst|Foreign service 
omarbetning|reworking 
republikaner|republicans 
skickligt|skilfully 
osparad|unsaved 
energieffektivitet|energy effiency 
intervjuare|interviewer 
modellbygge|Model building 
marionetteater|pupet teather,marionette theatre 
träbåt|wodden boat,woodenboat 
kärnenergi|nuclear energy 
följdfråga|follow-up question 
expressfart|high speed 
recipient|mottagare,adressat 
lösningsförslag|solution proposal 
fågelart|bird species 
kustland|coastland 
dömd|doomed,Sentenced (like jail) 
fritering|deep frying 
porslinsaffär|china store 
sangria|sangria 
övervärderingen|over valuation,the overestimation 
bilistorganisation|car driver association,AAA 
sonarsystem|sonar system 
juniorklass|junior class,spole 
kyrkoplikt|church duty 
derivering|derivation 
klarvaken|wide awake 
bakteriologisk|bacterial 
förståsigpåare|know-it-all 
befruktade|fertilized,fertilised 
skorstensmur|chimney wall 
olycksfrekvens|accident frequency,acident frequency 
persontransport|passenger transport,personal transport 
jägarfolk|hunting people 
ifrågasatt|questioned 
tvångsfixering|obsessive fixation, obsession 
yrkesområde|profession 
flygspaning|reconnaissance 
självprövning|self-examination,self monitoring 
Mås, Fiskmås|Seagull 
ihärdigt|persistantly 
resekostnadsersättningar|travelexpensecompensations 
utvecklingstrend|trend,developing trend 
samstämmighet|coherence 
löksoppa|Onionsoup,onion soup 
höginkomstgrupp|high-income group 
överskridande|exceedance 
anslutningsbuss|connecting bus 
välbalanserad|well balanced 
flerspråkighet|multilingual,multilinguality 
reklamsyfte|Advertising purpose 
förfrågning|Enquiry,request 
underlägsenhetssyndrom|Inferiority complex 
dialys|mandatory,dialysis 
underutnyttjande|subutilisation 
tortyrredskap|torture tool,instrument of torture 
gasell|gazelle 
multimedier|multimedial 
radiofyr|radio-beacon 
koboltgruva|cobalt mine 
provundersökning|trial survey 
radiumhalt|radium concentration 
turgubbe|lucky man 
välstämd|well-tuned 
ekvationssystem|system of equations 
mammaledig|on maternity leave 
retalitation|vedergällning 
vapenbärande|armed,weapon carrier 
fångtransport|convict transport 
skrivbordsarbete|tablework,desk work; desk job 
brottstyp|type of offense 
skomakarverkstad|cobbler shop 
välmotiverat|well-motivated 
oljepalm|oil palm 
skymningsljus|twilight 
arbetsvilja|a willingness to work 
detektivbyrå|detective agency 
samordnarna|coordinators 
ålderman|elder 
slovenska|slovenian language 
djupfryst|deep frozen,deep freeze 
tomflaska|bottle 
kreditvärdighet|credit-worthiness,credit worthy 
korvsmörgås|sausage sandwich,Ham sandwich 
nattrafik|Night traffic 
nettobelopp|net amount 
bortförts|abducted 
nedskräpning|littering,pollution 
zoomade|zoomed 
olikfärgad|differently colored 
omvälja|re-elect,reelect 
ultrareaktionär|ultra-conservative 
handelshinder|commerce obstruction 
handmata|hand-feeding 
hantverkstradition|crafts tradition 
mal (fisk)|catfish 
köpkurs|rate 
avfallshantering|waste-management 
vördsam|respectful 
föråldras|aging 
evinnerligt|everlasting 
stråldos|radiation dose 
hanhund|male dog 
utrotade|exstinct,extinct 
amputerats|amputated 
lågvärdig|low-value 
valutafråga|currency issue 
säkerhetsvakt|security guard 
tillverkningsnummer|serial number,manufacturing number 
förstenad|petrified,turned into stone 
gammalmodighet|orthodox 
marknadsideologi|market ideology 
taiwanesisk|Taiwanease,taiwanese 
handfasthet|robust 
nyktra|sober,sober up 
ellipsen|the ellipse 
hudklinik|skin clinic 
colombia|colombia,awkward 
aktionsgrupp|task-force 
typen|the kind the type /,Type 
skidlärare|ski instructor 
dubbelsäng|double bed 
allmänvård|general care 
opolerad|unpolished 
tornrum|tower room,tower rooms 
besparingsstrategi|cost-saving strategy 
glädjerik|joyous 
venedig|venice 
akrobattrupp|troop of acrobats 
hudcancer|skin cancer 
vardagssituation|everyday situations 
vetekorn|grain of wheat,wheat grain 
maskrosblad|dandelion leaf 
årskostnad|annual cost,Annual fee 
teblad|tealeaf 
färgskimrande|shimmering 
digitaliseras|is being digitalised 
zirkoniumdioxid|zirconium dioxide 
fyrtorn|lighthouse 
formidabel|formidable 
krypskytt|sniper 
kökstrappa|kitchen stair 
illustratör|illustrator 
fortplantningsförmåga|fertility 
sjötrafik|sea traffic 
rörkonstruktion|pipe design 
undervisningsplan|curriculum 
ångfartyg|steamboat 
blodspår|blood trace 
artrik|rich of species,sprintler 
förädlas|refine 
friskrivning|disclaimer 
ovänlighet|unfriendliness 
informationsspärr|blocked for information 
budgetplaneringen|budget planning 
nödrop|cry for help 
pressbyråkiosk|Swedish convenience store,swedish convinient store 
lögnare|liar,liar 
shetländska|Shetlandic,shetland 
bönehus|house of prayer 
icke-kristen|non-christian 
vattenbehållare|water container,cistern 
möbelsnickare|carpenter 
understödjare|supporter 
havsbiologi|marine biology 
affärsinnehavare|shop-keepers 
mästerkock|Head Chef 
djuprotad|deep-rooted 
skuggfigur|SILHOUETTE 
gerillasoldat|guerrilla soldier 
halmfärgad|straw-colored 
maximigräns|top limit 
solgud|sun god,god of the sun 
vattenhalt|water content 
årsprenumeration|annual perscription 
poängställning|score 
högtidligen|solemnly 
utkastning|doi 
överreglering|over-regulation,hyperregulation 
varmvattenbehållare|water heater, boiler 
studiegrupp|lexin,studygroup 
sydspets|southernmost point,southern tip 
snyltgästa|to parasite 
pumpar|pumps 
universitetssjukhus|university hospital 
rivieran|the riviera 
utmanövreras|outmanouvered 
handelsavtal|trade agreement 
sadistiska|sadistic 
västerläge|west 
återkallandet|the withdrawal 
omkullvält|tipped over,rolled-over 
halvöppen|half open 
jaktrobot|missile 
influensavirus|flu,influenza virus 
järnvilja|iron will,a will of steel 
fördelningssystem|distribution system,dividing system 
kvotsystemet|quota system 
finmala|grind finely,finely ground 
töjningsförmåga|elesticity,stretchiness 
informerad|informed,ombeds 
förberedelsestadium|preparation,preparation stage 
momsåterbäring|VAT refunds,return on vat tax 
utgiftsminskning|cost reduction 
kreditsaldo|credit balance 
transistormottagare|transistor receiver,transistor receivers 
tjugofyra|twenty-four 
högklassig|high class 
vapenfabriken|weaponfactory,the weapon factory 
trafiksvårighet|Traffic difficulty 
sponsorfirma|sponsoring business 
varmvattensbehållare|warm water tank,hot water tank 
toleransmått|tolerances 
svinlädershandske|pigskin glove 
ojämnt|uneven 
auktionering|auction 
skuldbelastad|indebted 
fruktkniv|fruit knife 
oavsedd|unintended 
associerad|medisen,associated 
tänjbara|flexible,stretchable 
highland|scetch 
sannsaga|true story 
oläglighet|inconvienience,suppress 
brasiliansk|brazilian 
flervalsuppgift|multi choice task 
budgetberedning|budget preparation 
asbestförorening|asbestos contamination, pollution 
kringsprida|spread around, distribute 
levnadsförhållanden|living conditions,livingstandards 
julmarknad|Christmas fair 
medeltida|medieval,midieval 
befriad|liberated,exempt 
astmaattacker|athsma attacks 
omgivningsbuller|surrounding noise,noise 
kriminaliserade|criminalised 
normalstor|normal sized 
sophink|trashbin,trash can 
levnadsomständigheter|living circumstances,circumstances of living 
namibiska|namibian 
aktieförsäljning|trade of stocks,stock offering 
biovetenskap|biological science 
smuggelförsök|smuggling-attempt,smuggeling attempt 
gräsätande|grass-eating 
licensavtal|license agreement 
förstörelseförmåga|destruction capability 
läshuvud|bookworm 
ljusblond|light blonde,light blond 
trappgavel|phoo 
rödräv|Fox 
sticksår|puncture wounds 
risodling|rice field,rice-growing 
zambier|Zambian 
mobiliseringsövning|mobilization exercise 
helylle|pure wool 
fyrhjulsdriven|four-wheel drive,four-whee driven 
COMPLEMENTARY|KOMPLETTERANDE 
Dread|bäva för 
teaterskola|theatre school,theater school 
fyratiden|about four o&amp;#39;clock 
genomträngning|break through 
valkyrieartad|valkyrie-like 
tv-kanal|TV channel,tre 
avskydd|loathed,detested 
gnisttändning|ignition 
gruppmedlem|group member,group members 
upptining|thaw 
flygbolag|airline,air company 
sjukförsäkringsförmån|health insurance benefits 
ostronsås|Oyster sauce,oystersauce 
centripetalkraft|centripetal force 
nattjänst|night duty,night service 
sjövärdighetscertifikat|certificate of sea-worthiness 
klagomålet|complaint 
smickrad|flatterd,flattered 
kastanjträd|chestnut tree 
kemilärare|chemistry teacher 
forskningsarbete|Research work 
kioskägare|kiosk owner 
hembygdsfest|abnormality 
stötdämparen|bumper 
läroboksförfattare|textbook writers,text book author 
kallfront|cold front,coldfront 
lågprisvaruhus|low price store 
syrgas|oxygen,oxygen gas 
sidhuvud|page header,pagehead 
servicebutik|minimarket,convenience store 
inducerad|induced 
skjuta upp|put on hold 
tankefel|error of thought,mind fault 
uppnåbarheten|achievability,The achievability 
tartarsås|tartar sauce 
behövas|needed 
knarkning|drug use 
utsvältning|starvation 
kreatursavel|cattle breeding 
skolpolitisk|school political 
racerbåtar|speedboats 
siktförbättring|view clearance 
senapsgas|mustard gas 
slutbild|final picture 
mötesplats|meeting-place 
släktband|familial ties,relatives bond 
julhandel|christmas season shopping 
tvådagarsmöte|two day meeting 
radiumbehandla|radium treat 
insektsskadad|insect damaged 
identifikation|Identification 
immunförsvar|immune system,immundefence 
designkonsult|vg 
biltävling|motor race 
manöverbarhet|maouverability,manouverability 
vitsa|tell a joke 
smärtfritt|painless 
jordslag|soil types 
sydvästlig|southwesterly,southwest 
strukturformel|structural formula 
sönderkrossa|crushed 
termokemisk|thermochemical 
bild, foto|picture,pic 
radioföretag|broadcasting company,radio company 
tuggtobak|chewing tobacco 
frieri|proposal 
hängväxt|hanging plant,hangplant 
regeringsbeslut|government decision 
avfärgning|decoloring 
medelinkomsttagare|middle income earners,average earner 
inskriven|enrolled 
gaselda|gas-fired 
fotbollsrelaterade|football-related 
bildrulle|roll of film 
verskonst|poetry 
hyperbolisk|hyperbolic 
återinförande|reintroduction 
onyanserad|simplistic 
konstull|syntetic wool,synthetic wool 
installationsmaterial|installation materials 
exploatörerna|(the) exploiters,the exploiters 
blomsteraffär|florist 
fukttålig|moisture resistant,water resistant 
flygrädsla|fear of flying 
marionettdocka|marionette 
förnyande|renewing 
sterilisation|sterilization 
tusenkronorssedel|thousand kronor note,thousand dollar-bill 
strömkälla|power source,energy source 
ironiskt|ironic, ironical 
välkonstruerad|well constructed 
partikongress|party congress 
välbesökt|well-attended 
betalningssvårighet|payment difficulty 
bitterhet|bitterness 
radiokontroll|radio control 
påfågelsfjäder|peacock feather 
strejkförbud|strike ban 
säkerhetsfobi|Security Phobia 
diamantindustri|diamond industry,diamond industry 
okrossbar|unbreakable 
skrivblock|notepad 
rapportering|reporting 
fyrverkerier, fyrverkeripjäser|fireworks 
häxkvast|Witch&amp;#39;s broom 
importföretag|import company 
halvfärdig|half-done 
omskärelse|circumcise 
blindhet|blindness 
laddare|charging device,charger 
gruppsamtal|group discussion,group conversation 
sammanspika|Nail together 
ytlager|surface layer,outer layer 
inskicka|submit 
medborgarvänligare|public friendly 
budgetutfall|budget outcome 
multidisciplinärt|multi-disciplinary 
baronessan|baroness 
nittonåring|nineteen-year-old 
klumpfot|analys 
oräkneliga|countless 
segerrop|Victory call,shout of victory 
administrationskostnader|administration costs,administrations costs 
utvecklingsplanerna|development plans 
nedersta|lower,lowest 
söndagar|Sundays 
heltidsarbetande|full-time employee 
skorpiongift|scorpion poison 
sillsallad|herring salad 
navelskådande|navel-gazing 
tvärrandning|horizontally striped 
olikartad|different,dissimilar, disparate 
mångkulturalism|multiculturalism 
nyvald|newly elected 
konstighet|strangeness 
diskvalificering|disqualitation 
åkdon|Way of transportation 
datoriserad|computerised 
tvåtaktare|two stroke engine,two-stroke 
övergångsstadium|transition 
raketsignal|rocket signal 
mahognymöbel|mahogany furniture 
tvådagarskurs|two-day course 
vattenturbin|Water turbine 
plåtskrin|sheet metal box 
flerpartisystem|multi-system 
chatrum|chatroom,chat room 
humangenetik|human genetics 
intressekonflikt|conflict of interest,interest conflict 
nordanvind|north wind 
snålhet|cheapness 
vattennät|water proof 
livsprocess|life process 
uppvärmningskostnad|heating cost 
känslomässigt|emotionally 
laxrosa|salmon pink 
kulturråd|Ministry of arts 
vitlackerad|painted white 
detaljplan|detail plan 
kostnadsberäkning|cost calculation 
provsitta|try out 
träben|wooden leg,wood leg 
torkning|drying 
tillintetgörs|eliminated 
upphandlingsbestämmelse|procurement terms 
avklarat|finished 
medellång|average tall,of medium length 
överkokta|overcooked 
jättebra|excellent 
arbetsmarknadspolitik|zx 
klyschor|clichés 
konfektyraffär|candy store 
jiddisch|Yiddish 
individualistisk|individualistic 
kunskapsbaserad|knowledge-based 
ensamboende|sole occupant, living alone 
luftvägsinfektion|Respiratory infection 
vapenförråd|armory 
varligt|careful 
operascen|opera stage 
korgmakeri|basket weaver 
dykarklocka|diving-watch 
prisjakt|price hunt 
dansmusik|dance music 
kanylspets|needle head,syringe tip 
återuppbyggnadsfas|re-construction phase 
ivrigt|eagerly 
banjospelare|banjo player 
